part_id,eq_id,part_production_date,part_type,part_weight,part_material,part_color,part_dimensions,part_cost,part_quality_grade,part_purity
PART00262,EQUIP001,2023-09-24,Type A,91.6,Copper,Black,20x20x20,474.79,D,p-0.956
PART00263,EQUIP001,2023-04-05,Type A,30.38,Aluminum,Black,20x20x20,90.45,A,p-0.958
PART00264,EQUIP001,2023-01-04,Type A,49.31,Plastic,Blue,25x25x25,393.79,B,p-0.956
PART00265,EQUIP001,2023-01-13,Type A,80.4,Copper,Red,20x20x20,257.78,A,p-0.958
PART00266,EQUIP001,2023-08-06,Type A,75.27,Aluminum,Black,10x10x10,362.3,A,p-0.956
PART00267,EQUIP001,2023-05-30,Type A,58.29,Plastic,Blue,25x25x25,19.9,C,p-0.94
PART00268,EQUIP001,2023-02-18,Type A,35.79,Plastic,Green,10x10x10,370.54,D,p-0.943
PART00269,EQUIP001,2023-10-24,Type A,61.19,Aluminum,Red,20x20x20,403.86,D,p-0.955
PART00270,EQUIP001,2023-07-09,Type A,41.69,Steel,Black,10x10x10,446.67,A,p-0.942
PART00271,EQUIP001,2023-12-09,Type A,71.49,Aluminum,Green,20x20x20,362.38,C,p-0.941
PART00272,EQUIP001,2023-05-14,Type A,63.15,Plastic,Green,15x15x15,27.74,C,p-0.948
PART00273,EQUIP001,2023-06-04,Type A,95.88,Copper,Black,20x20x20,84.19,C,p-0.95
PART00274,EQUIP001,2023-01-12,Type A,4.26,Plastic,Black,20x20x20,172.43,D,p-0.943
PART00275,EQUIP001,2023-05-04,Type A,12.54,Copper,Green,10x10x10,344.21,B,p-0.951
PART00276,EQUIP001,2023-08-20,Type A,16.85,Plastic,Green,15x15x15,433.63,B,p-0.95
PART00277,EQUIP001,2023-02-14,Type A,35.43,Copper,Black,10x10x10,273.87,A,p-0.946
PART00278,EQUIP001,2023-10-11,Type A,23.04,Steel,Blue,20x20x20,425.13,C,p-0.948
PART00279,EQUIP001,2023-09-01,Type A,60.44,Copper,Blue,25x25x25,417.08,A,p-0.955
PART00280,EQUIP001,2023-05-07,Type A,46.18,Plastic,Blue,25x25x25,425.48,A,p-0.943
PART00281,EQUIP001,2023-05-21,Type A,37.85,Plastic,Green,10x10x10,367.47,D,p-0.947
PART00282,EQUIP001,2023-05-10,Type A,32.12,Plastic,Black,15x15x15,391.77,D,p-0.942
PART00283,EQUIP001,2023-11-08,Type A,34.14,Aluminum,Red,15x15x15,224.69,D,p-0.941
PART00284,EQUIP001,2023-08-06,Type A,18.22,Aluminum,Blue,15x15x15,434.26,C,p-0.957
PART00285,EQUIP001,2023-12-12,Type A,13.76,Copper,Blue,20x20x20,475.4,C,p-0.955
PART00286,EQUIP001,2023-12-20,Type A,73.79,Steel,Black,10x10x10,451.27,B,p-0.943
PART00287,EQUIP001,2023-09-23,Type A,80.57,Copper,Red,10x10x10,425.93,B,p-0.956
PART00288,EQUIP001,2023-10-31,Type A,57.7,Aluminum,Red,15x15x15,98.36,B,p-0.956
PART00289,EQUIP001,2023-09-09,Type A,93.96,Aluminum,Green,15x15x15,352.26,A,p-0.954
PART00290,EQUIP001,2023-05-20,Type A,64.19,Copper,Green,15x15x15,194.67,B,p-0.956
PART00291,EQUIP001,2023-05-15,Type A,65.47,Plastic,Black,15x15x15,345.65,D,p-0.952
PART00292,EQUIP001,2023-03-05,Type A,73.04,Plastic,Blue,15x15x15,197.29,A,p-0.941
PART00293,EQUIP001,2023-09-24,Type A,78.93,Plastic,Blue,10x10x10,366.75,D,p-0.948
PART00294,EQUIP001,2023-02-06,Type A,7.04,Copper,Green,15x15x15,132.75,B,p-0.941
PART00295,EQUIP001,2023-02-19,Type A,49.34,Plastic,Black,20x20x20,206.59,A,p-0.954
PART00296,EQUIP001,2023-02-26,Type A,86.65,Aluminum,Black,10x10x10,67.61,C,p-0.959
PART00297,EQUIP001,2023-03-12,Type A,23.04,Aluminum,Red,25x25x25,126.69,C,p-0.948
PART00298,EQUIP001,2023-05-15,Type A,21.91,Plastic,Blue,10x10x10,53.75,D,p-0.94
PART00299,EQUIP001,2023-12-06,Type A,62.38,Aluminum,Blue,15x15x15,12.46,B,p-0.943
PART00300,EQUIP001,2023-12-10,Type A,12.07,Plastic,Green,10x10x10,483.04,D,p-0.942
PART00301,EQUIP001,2023-05-10,Type A,88.92,Copper,Green,25x25x25,371.64,D,p-0.956
PART00302,EQUIP001,2023-08-25,Type A,86.75,Aluminum,Red,25x25x25,458.37,A,p-0.953
PART00303,EQUIP001,2023-11-01,Type A,99.78,Plastic,Black,25x25x25,89.17,A,p-0.948
PART00304,EQUIP001,2023-09-06,Type A,56.51,Steel,Green,10x10x10,339.86,C,p-0.954
PART00305,EQUIP001,2023-04-04,Type A,21.02,Aluminum,Green,25x25x25,70.0,D,p-0.954
PART00306,EQUIP001,2023-07-01,Type A,56.83,Steel,Blue,10x10x10,473.81,D,p-0.947
PART00307,EQUIP001,2023-07-01,Type A,61.4,Plastic,Blue,25x25x25,253.16,D,p-0.944
PART00308,EQUIP001,2023-02-05,Type A,76.09,Aluminum,Black,20x20x20,25.8,C,p-0.954
PART00309,EQUIP001,2023-03-16,Type A,62.24,Plastic,Red,20x20x20,171.32,D,p-0.96
PART00310,EQUIP001,2023-02-23,Type A,93.24,Aluminum,Green,25x25x25,273.22,D,p-0.953
PART00311,EQUIP001,2023-11-15,Type A,80.13,Aluminum,Black,20x20x20,94.9,D,p-0.953
PART00312,EQUIP001,2023-06-20,Type A,58.87,Steel,Green,15x15x15,314.25,D,p-0.944
PART00313,EQUIP001,2023-04-18,Type A,59.81,Steel,Blue,15x15x15,272.01,A,p-0.953
PART00314,EQUIP001,2023-06-28,Type A,52.34,Steel,Red,10x10x10,126.13,B,p-0.948
PART00315,EQUIP001,2023-06-04,Type A,60.76,Steel,Blue,10x10x10,174.46,D,p-0.943
PART00316,EQUIP001,2023-05-11,Type A,28.64,Aluminum,Red,25x25x25,448.29,D,p-0.946
PART00317,EQUIP001,2023-06-14,Type A,12.48,Aluminum,Black,15x15x15,406.03,A,p-0.944
PART00318,EQUIP001,2023-06-20,Type A,88.86,Copper,Red,10x10x10,189.95,C,p-0.949
PART00319,EQUIP001,2023-04-12,Type A,78.21,Steel,Black,20x20x20,434.41,C,p-0.959
PART00320,EQUIP001,2023-08-18,Type A,55.08,Aluminum,Green,10x10x10,34.19,A,p-0.945
PART00321,EQUIP001,2023-07-02,Type A,11.07,Plastic,Black,25x25x25,14.76,D,p-0.945
PART00322,EQUIP001,2023-02-27,Type A,73.88,Plastic,Red,25x25x25,357.98,B,p-0.949
PART00323,EQUIP001,2023-01-14,Type A,45.1,Steel,Red,15x15x15,138.5,C,p-0.944
PART00324,EQUIP001,2023-05-31,Type A,36.15,Aluminum,Black,25x25x25,185.13,C,p-0.954
PART00325,EQUIP001,2023-09-15,Type A,94.48,Plastic,Green,10x10x10,394.66,B,p-0.944
PART00326,EQUIP001,2023-07-14,Type A,28.09,Copper,Green,15x15x15,447.01,A,p-0.958
PART00327,EQUIP001,2023-12-15,Type A,12.13,Steel,Blue,20x20x20,167.49,A,p-0.95
PART00328,EQUIP001,2023-02-28,Type A,38.26,Steel,Blue,20x20x20,226.59,A,p-0.943
PART00329,EQUIP001,2023-09-26,Type A,31.11,Copper,Red,25x25x25,440.32,D,p-0.943
PART00330,EQUIP001,2023-07-31,Type A,66.59,Aluminum,Red,20x20x20,58.34,B,p-0.945
PART00331,EQUIP001,2023-11-21,Type A,18.77,Copper,Red,20x20x20,238.79,C,p-0.94
PART00332,EQUIP001,2023-10-17,Type A,38.89,Steel,Red,25x25x25,361.95,A,p-0.944
PART00333,EQUIP001,2023-08-11,Type A,78.89,Aluminum,Red,15x15x15,206.48,D,p-0.946
PART00334,EQUIP001,2023-10-07,Type A,14.97,Aluminum,Blue,25x25x25,96.72,B,p-0.954
PART00335,EQUIP001,2023-09-03,Type A,85.68,Plastic,Blue,20x20x20,421.89,C,p-0.959
PART00336,EQUIP001,2023-03-05,Type A,83.9,Steel,Blue,10x10x10,368.41,B,p-0.943
PART00337,EQUIP001,2023-05-12,Type A,33.49,Copper,Green,15x15x15,354.41,D,p-0.947
PART00338,EQUIP001,2023-01-27,Type A,82.12,Plastic,Blue,25x25x25,214.12,C,p-0.948
PART00339,EQUIP001,2023-09-04,Type A,39.47,Plastic,Red,10x10x10,475.4,B,p-0.958
PART00340,EQUIP001,2023-03-25,Type A,51.1,Copper,Green,10x10x10,47.08,A,p-0.952
PART00341,EQUIP001,2023-04-23,Type A,81.02,Copper,Blue,25x25x25,194.93,B,p-0.944
PART00342,EQUIP001,2023-08-22,Type A,56.56,Plastic,Green,20x20x20,202.22,D,p-0.953
PART00343,EQUIP001,2023-05-01,Type A,75.39,Aluminum,Blue,10x10x10,93.38,D,p-0.943
PART00344,EQUIP001,2023-01-09,Type A,7.93,Steel,Red,15x15x15,64.67,C,p-0.956
PART00345,EQUIP001,2023-10-23,Type A,33.22,Plastic,Red,15x15x15,391.61,D,p-0.958
PART00346,EQUIP001,2023-02-06,Type A,99.07,Steel,Green,10x10x10,27.8,B,p-0.948
PART00347,EQUIP001,2023-07-21,Type A,59.89,Aluminum,Blue,20x20x20,74.51,B,p-0.94
PART00348,EQUIP001,2023-05-01,Type A,58.88,Steel,Blue,10x10x10,185.36,B,p-0.951
PART00349,EQUIP001,2023-11-18,Type A,26.98,Steel,Blue,10x10x10,416.79,D,p-0.959
PART00350,EQUIP001,2023-03-29,Type A,6.6,Steel,Black,25x25x25,67.52,B,p-0.952
PART00351,EQUIP001,2023-04-13,Type A,57.47,Copper,Blue,20x20x20,397.25,C,p-0.958
PART00352,EQUIP001,2023-12-19,Type A,40.49,Plastic,Black,20x20x20,117.74,C,p-0.958
PART00353,EQUIP001,2023-05-04,Type A,55.73,Plastic,Blue,25x25x25,481.41,A,p-0.956
PART00354,EQUIP001,2023-09-01,Type A,73.99,Steel,Black,10x10x10,428.68,A,p-0.959
PART00355,EQUIP001,2023-04-20,Type A,43.64,Steel,Green,10x10x10,390.46,D,p-0.955
PART00356,EQUIP001,2023-03-18,Type A,16.52,Plastic,Blue,15x15x15,53.97,B,p-0.955
PART00357,EQUIP001,2023-05-23,Type A,78.62,Plastic,Red,25x25x25,60.22,C,p-0.955
PART00358,EQUIP001,2023-06-12,Type A,55.14,Steel,Blue,20x20x20,336.54,A,p-0.94
PART00359,EQUIP001,2023-09-13,Type A,20.25,Steel,Red,15x15x15,352.39,B,p-0.953
PART00360,EQUIP001,2023-10-28,Type A,70.18,Aluminum,Blue,15x15x15,307.82,D,p-0.946
PART00361,EQUIP001,2023-02-10,Type A,51.36,Plastic,Blue,15x15x15,35.2,D,p-0.958
PART00362,EQUIP001,2023-12-26,Type A,49.98,Aluminum,Blue,20x20x20,43.16,A,p-0.941
PART00363,EQUIP001,2023-03-24,Type A,74.51,Copper,Red,15x15x15,311.25,D,p-0.95
PART00364,EQUIP001,2023-07-21,Type A,32.66,Aluminum,Black,10x10x10,289.23,C,p-0.957
PART00365,EQUIP001,2023-06-26,Type A,14.94,Aluminum,Green,15x15x15,219.6,B,p-0.941
PART00366,EQUIP001,2023-04-01,Type A,29.71,Plastic,Green,15x15x15,368.25,B,p-0.949
PART00367,EQUIP001,2023-07-10,Type A,22.78,Plastic,Blue,10x10x10,282.24,B,p-0.953
PART00368,EQUIP001,2023-10-15,Type A,19.17,Aluminum,Red,25x25x25,319.94,A,p-0.943
PART00369,EQUIP001,2023-03-16,Type A,95.46,Plastic,Black,20x20x20,209.09,C,p-0.95
PART00370,EQUIP001,2023-06-30,Type A,23.61,Aluminum,Green,20x20x20,365.82,A,p-0.958
PART00371,EQUIP001,2023-08-10,Type A,25.04,Copper,Blue,20x20x20,237.83,D,p-0.949
PART00372,EQUIP001,2023-07-25,Type A,38.15,Plastic,Green,15x15x15,292.16,A,p-0.956
PART00373,EQUIP001,2023-03-17,Type A,56.22,Aluminum,Green,10x10x10,75.21,C,p-0.942
PART00374,EQUIP001,2023-05-19,Type A,99.99,Steel,Red,15x15x15,31.86,C,p-0.959
PART00375,EQUIP001,2023-08-25,Type A,92.87,Steel,Black,25x25x25,225.05,B,p-0.96
PART00376,EQUIP001,2023-07-06,Type A,2.31,Aluminum,Blue,10x10x10,42.75,C,p-0.947
PART00377,EQUIP001,2023-05-03,Type A,93.37,Aluminum,Blue,20x20x20,460.33,D,p-0.95
PART00378,EQUIP001,2023-08-09,Type A,39.75,Plastic,Green,20x20x20,238.16,D,p-0.946
PART00379,EQUIP001,2023-12-03,Type A,7.66,Copper,Blue,10x10x10,412.33,B,p-0.949
PART00380,EQUIP001,2023-07-27,Type A,5.33,Aluminum,Blue,25x25x25,261.88,C,p-0.949
PART00381,EQUIP001,2023-12-08,Type A,57.32,Copper,Black,15x15x15,395.82,C,p-0.953
PART00382,EQUIP001,2023-03-09,Type A,62.95,Copper,Blue,25x25x25,492.45,B,p-0.941
PART00383,EQUIP001,2023-06-27,Type A,73.49,Steel,Black,15x15x15,74.5,D,p-0.959
PART00384,EQUIP001,2023-10-19,Type A,91.05,Copper,Red,10x10x10,266.05,B,p-0.94
PART00385,EQUIP001,2023-10-15,Type A,57.91,Copper,Red,25x25x25,349.14,C,p-0.956
PART00386,EQUIP001,2023-12-25,Type A,71.08,Copper,Black,25x25x25,99.0,A,p-0.944
PART00387,EQUIP001,2023-02-04,Type A,95.15,Aluminum,Green,20x20x20,113.9,C,p-0.94
PART00388,EQUIP001,2023-11-22,Type A,72.61,Aluminum,Red,20x20x20,15.78,C,p-0.959
PART00389,EQUIP001,2023-03-11,Type A,74.9,Aluminum,Blue,10x10x10,78.75,B,p-0.957
PART00390,EQUIP001,2023-03-20,Type A,86.71,Copper,Red,20x20x20,57.87,B,p-0.955
PART00391,EQUIP001,2023-08-22,Type A,99.15,Copper,Green,15x15x15,327.66,C,p-0.955
PART00392,EQUIP001,2023-06-20,Type A,90.74,Plastic,Red,10x10x10,297.24,B,p-0.941
PART00393,EQUIP001,2023-07-15,Type A,86.46,Steel,Blue,10x10x10,115.6,D,p-0.956
PART00394,EQUIP001,2023-07-16,Type A,28.28,Aluminum,Black,20x20x20,313.33,B,p-0.952
PART00395,EQUIP001,2023-07-24,Type A,47.92,Aluminum,Red,10x10x10,227.61,A,p-0.952
PART00396,EQUIP001,2023-02-19,Type A,1.8,Aluminum,Black,15x15x15,338.61,B,p-0.951
PART00397,EQUIP001,2023-08-08,Type A,31.79,Plastic,Red,10x10x10,278.11,B,p-0.943
PART00398,EQUIP001,2023-02-15,Type A,83.86,Copper,Red,15x15x15,275.02,B,p-0.953
PART00399,EQUIP001,2023-04-06,Type A,56.47,Plastic,Blue,10x10x10,84.99,C,p-0.958
PART00400,EQUIP001,2023-07-02,Type A,92.45,Copper,Blue,20x20x20,63.5,D,p-0.957
PART00401,EQUIP001,2023-08-20,Type A,59.25,Copper,Red,20x20x20,21.17,C,p-0.956
PART00402,EQUIP001,2023-10-22,Type A,71.8,Steel,Green,10x10x10,240.34,A,p-0.947
PART00403,EQUIP001,2023-03-01,Type A,73.75,Copper,Green,20x20x20,58.49,B,p-0.948
PART00404,EQUIP001,2023-03-17,Type A,72.73,Aluminum,Black,25x25x25,100.71,A,p-0.953
PART00405,EQUIP001,2023-12-08,Type A,40.2,Steel,Blue,25x25x25,13.41,C,p-0.959
PART00406,EQUIP001,2023-10-11,Type A,62.32,Copper,Black,10x10x10,313.82,B,p-0.949
PART00407,EQUIP001,2023-01-11,Type A,31.13,Plastic,Green,25x25x25,288.74,A,p-0.941
PART00408,EQUIP001,2023-06-06,Type A,46.45,Plastic,Red,20x20x20,310.68,A,p-0.946
PART00409,EQUIP001,2024-02-20,Type A,30.53,Aluminum,Blue,15x15x15,480.46,D,p-0.954
PART00410,EQUIP001,2024-06-19,Type A,28.43,Aluminum,Red,20x20x20,342.26,C,p-0.945
PART00411,EQUIP001,2024-03-13,Type A,37.15,Aluminum,Black,10x10x10,23.2,A,p-0.95
PART00412,EQUIP001,2024-03-09,Type A,40.32,Aluminum,Blue,15x15x15,138.54,D,p-0.956
PART00413,EQUIP001,2024-04-03,Type A,73.87,Aluminum,Green,20x20x20,87.06,D,p-0.955
PART00414,EQUIP001,2024-05-20,Type A,52.62,Plastic,Black,15x15x15,427.23,D,p-0.941
PART00415,EQUIP001,2024-02-13,Type A,6.74,Steel,Blue,25x25x25,301.71,C,p-0.959
PART00416,EQUIP001,2024-02-25,Type A,12.46,Plastic,Red,10x10x10,431.83,C,p-0.948
PART00417,EQUIP001,2024-05-25,Type A,86.22,Copper,Blue,20x20x20,356.67,C,p-0.956
PART00418,EQUIP001,2024-04-30,Type A,25.99,Aluminum,Black,25x25x25,280.64,B,p-0.957
PART00419,EQUIP001,2024-02-28,Type A,81.14,Copper,Black,25x25x25,357.97,D,p-0.952
PART00420,EQUIP001,2024-06-16,Type A,67.24,Copper,Blue,20x20x20,30.51,C,p-0.956
PART00421,EQUIP001,2024-04-16,Type A,7.48,Aluminum,Blue,10x10x10,427.91,B,p-0.95
PART00422,EQUIP001,2024-06-02,Type A,71.73,Plastic,Green,10x10x10,115.85,A,p-0.957
PART00423,EQUIP001,2024-02-27,Type A,85.73,Aluminum,Green,20x20x20,53.63,D,p-0.945
PART00424,EQUIP001,2024-05-12,Type A,93.87,Copper,Blue,15x15x15,264.1,A,p-0.941
PART00425,EQUIP001,2024-06-20,Type A,52.71,Aluminum,Black,10x10x10,366.12,C,p-0.952
PART00426,EQUIP001,2024-03-15,Type A,89.1,Plastic,Green,15x15x15,354.12,A,p-0.947
PART00427,EQUIP001,2024-05-20,Type A,7.97,Aluminum,Green,25x25x25,196.37,B,p-0.945
PART00428,EQUIP001,2024-05-06,Type A,54.05,Copper,Blue,25x25x25,302.05,C,p-0.95
PART00429,EQUIP001,2024-05-03,Type A,24.84,Steel,Green,20x20x20,321.77,B,p-0.942
PART00430,EQUIP001,2024-04-24,Type A,23.0,Plastic,Blue,25x25x25,176.51,A,p-0.951
PART00431,EQUIP001,2024-02-11,Type A,41.57,Copper,Black,25x25x25,70.6,A,p-0.943
PART00432,EQUIP001,2024-02-06,Type A,57.82,Steel,Red,10x10x10,77.44,C,p-0.952
PART00433,EQUIP001,2024-01-03,Type A,68.32,Steel,Black,20x20x20,124.56,B,p-0.942
PART00434,EQUIP001,2024-01-03,Type A,8.27,Aluminum,Red,15x15x15,341.13,B,p-0.941
PART00435,EQUIP001,2024-04-16,Type A,17.07,Aluminum,Green,20x20x20,436.6,C,p-0.945
PART00436,EQUIP001,2024-01-23,Type A,75.74,Steel,Blue,20x20x20,230.44,D,p-0.94
PART00437,EQUIP001,2024-01-23,Type A,82.19,Steel,Red,20x20x20,371.45,B,p-0.953
PART00438,EQUIP001,2024-01-03,Type A,72.91,Steel,Green,25x25x25,283.95,A,p-0.945
PART00439,EQUIP001,2024-03-05,Type A,2.73,Aluminum,Blue,25x25x25,465.59,D,p-0.956
PART00440,EQUIP001,2024-04-18,Type A,4.04,Steel,Green,15x15x15,241.26,C,p-0.944
PART00441,EQUIP001,2024-03-17,Type A,24.43,Copper,Red,20x20x20,230.91,B,p-0.946
PART00442,EQUIP001,2024-02-22,Type A,79.96,Copper,Blue,20x20x20,106.01,C,p-0.945
PART00443,EQUIP001,2024-05-13,Type A,96.41,Aluminum,Red,15x15x15,463.07,B,p-0.952
PART00444,EQUIP001,2024-01-28,Type A,6.89,Plastic,Black,25x25x25,53.39,B,p-0.944
PART00445,EQUIP001,2024-06-13,Type A,64.3,Copper,Green,15x15x15,401.3,B,p-0.96
PART00446,EQUIP001,2024-02-15,Type A,92.56,Copper,Black,25x25x25,104.32,B,p-0.942
PART00447,EQUIP001,2024-05-19,Type A,98.3,Aluminum,Blue,10x10x10,367.51,C,p-0.955
PART00448,EQUIP001,2024-02-09,Type A,90.51,Plastic,Black,20x20x20,411.88,B,p-0.953
PART00449,EQUIP001,2024-04-03,Type A,20.49,Steel,Black,10x10x10,331.09,C,p-0.943
PART00450,EQUIP001,2024-02-19,Type A,26.98,Steel,Red,25x25x25,262.34,B,p-0.955
PART00451,EQUIP001,2024-05-29,Type A,58.11,Aluminum,Blue,10x10x10,419.54,D,p-0.958
PART00452,EQUIP001,2024-04-15,Type A,81.35,Plastic,Green,20x20x20,348.63,A,p-0.958
PART00453,EQUIP001,2024-01-12,Type A,31.86,Aluminum,Black,15x15x15,207.62,A,p-0.957
PART00454,EQUIP001,2024-01-17,Type A,86.07,Copper,Blue,15x15x15,279.81,B,p-0.943
PART00455,EQUIP001,2024-04-27,Type A,49.21,Plastic,Blue,10x10x10,158.19,C,p-0.954
PART00456,EQUIP001,2024-01-13,Type A,60.9,Steel,Black,25x25x25,137.86,B,p-0.958
PART00457,EQUIP001,2024-04-14,Type A,94.34,Steel,Black,15x15x15,376.4,A,p-0.944
PART00458,EQUIP001,2024-06-07,Type A,81.39,Aluminum,Blue,25x25x25,48.34,B,p-0.944
PART00459,EQUIP001,2024-03-28,Type A,38.03,Copper,Green,25x25x25,121.67,A,p-0.948
PART00460,EQUIP001,2024-05-17,Type A,70.61,Aluminum,Blue,15x15x15,285.8,B,p-0.954
PART00461,EQUIP001,2024-01-30,Type A,92.75,Plastic,Green,20x20x20,134.38,A,p-0.957
PART00462,EQUIP001,2024-05-08,Type A,89.55,Copper,Red,25x25x25,437.29,A,p-0.959
PART00463,EQUIP001,2024-04-26,Type A,16.54,Plastic,Red,25x25x25,176.42,B,p-0.956
PART00464,EQUIP001,2024-01-25,Type A,35.25,Plastic,Red,15x15x15,426.6,B,p-0.954
PART00465,EQUIP001,2024-05-01,Type A,93.93,Plastic,Green,10x10x10,158.05,A,p-0.955
PART00466,EQUIP001,2024-05-25,Type A,91.46,Plastic,Green,10x10x10,423.17,C,p-0.959
PART00467,EQUIP001,2024-05-26,Type A,35.82,Aluminum,Red,20x20x20,71.22,B,p-0.952
PART00468,EQUIP001,2024-03-19,Type A,88.61,Aluminum,Green,20x20x20,272.11,C,p-0.944
PART00469,EQUIP001,2024-01-10,Type A,35.92,Aluminum,Blue,10x10x10,199.46,B,p-0.941
PART00470,EQUIP001,2024-04-09,Type A,75.61,Steel,Green,10x10x10,189.6,A,p-0.945
PART00471,EQUIP001,2024-05-11,Type A,47.8,Steel,Blue,25x25x25,14.08,C,p-0.951
PART00472,EQUIP001,2024-02-21,Type A,45.29,Steel,Red,10x10x10,118.41,D,p-0.959
PART00473,EQUIP001,2024-03-01,Type A,23.2,Steel,Blue,25x25x25,488.49,C,p-0.952
PART00474,EQUIP001,2024-05-13,Type A,9.81,Steel,Red,15x15x15,436.68,C,p-0.95
PART00475,EQUIP001,2024-03-15,Type A,83.77,Copper,Black,20x20x20,416.75,C,p-0.959
PART00476,EQUIP001,2024-03-03,Type A,29.96,Copper,Black,15x15x15,470.84,B,p-0.948
PART00477,EQUIP001,2024-01-18,Type A,30.17,Aluminum,Green,20x20x20,233.49,D,p-0.945
PART00478,EQUIP001,2024-06-10,Type A,68.94,Aluminum,Green,25x25x25,416.71,B,p-0.953
PART00479,EQUIP001,2024-03-04,Type A,9.48,Plastic,Blue,15x15x15,247.79,A,p-0.958
PART00480,EQUIP001,2024-03-31,Type A,36.33,Aluminum,Green,25x25x25,72.34,A,p-0.955
PART00481,EQUIP001,2024-05-02,Type A,65.84,Aluminum,Red,15x15x15,156.48,C,p-0.957
PART00482,EQUIP001,2024-01-28,Type A,38.44,Steel,Red,25x25x25,394.8,D,p-0.948
PART00483,EQUIP001,2024-02-08,Type A,86.13,Plastic,Green,10x10x10,120.82,D,p-0.949
PART00484,EQUIP001,2024-03-19,Type A,14.33,Copper,Green,25x25x25,427.14,B,p-0.948
PART00485,EQUIP001,2024-02-03,Type A,57.13,Aluminum,Blue,10x10x10,465.57,A,p-0.955
PART00486,EQUIP001,2024-06-16,Type A,38.67,Copper,Blue,25x25x25,444.45,B,p-0.956
PART00487,EQUIP001,2024-02-08,Type A,90.53,Aluminum,Blue,20x20x20,227.48,B,p-0.948
PART00488,EQUIP001,2024-02-05,Type A,91.18,Steel,Black,25x25x25,166.85,D,p-0.941
PART00489,EQUIP001,2024-06-08,Type A,52.25,Plastic,Green,25x25x25,322.53,A,p-0.947
PART00490,EQUIP001,2024-01-06,Type A,48.53,Steel,Green,10x10x10,165.74,C,p-0.942
PART00491,EQUIP001,2024-04-29,Type A,15.03,Copper,Green,20x20x20,487.04,D,p-0.945
PART00492,EQUIP001,2024-02-14,Type A,11.78,Aluminum,Blue,15x15x15,402.83,A,p-0.947
PART00493,EQUIP001,2024-03-08,Type A,1.53,Plastic,Red,20x20x20,206.91,A,p-0.947
PART00494,EQUIP001,2024-05-10,Type A,92.6,Copper,Blue,15x15x15,418.8,D,p-0.951
PART00495,EQUIP001,2024-03-17,Type A,45.9,Plastic,Green,20x20x20,270.05,C,p-0.948
PART00496,EQUIP001,2024-01-27,Type A,81.4,Plastic,Green,15x15x15,414.06,D,p-0.941
PART00497,EQUIP001,2024-04-26,Type A,1.46,Aluminum,Red,15x15x15,92.96,A,p-0.944
PART00498,EQUIP001,2024-03-28,Type A,45.36,Plastic,Green,20x20x20,436.47,C,p-0.948
PART00499,EQUIP001,2024-03-27,Type A,55.72,Aluminum,Blue,20x20x20,36.15,A,p-0.947
PART00500,EQUIP001,2024-06-06,Type A,13.68,Steel,Blue,10x10x10,73.59,A,p-0.957
PART00501,EQUIP001,2024-02-19,Type A,64.29,Aluminum,Black,15x15x15,249.75,A,p-0.949
PART00502,EQUIP001,2024-03-23,Type A,73.96,Steel,Green,15x15x15,93.61,C,p-0.959
PART00503,EQUIP001,2024-04-26,Type A,32.21,Plastic,Black,10x10x10,186.37,A,p-0.943
PART00504,EQUIP001,2024-06-04,Type A,40.49,Plastic,Green,10x10x10,18.54,C,p-0.959
PART00505,EQUIP001,2024-02-09,Type A,76.92,Steel,Red,10x10x10,224.05,A,p-0.94
PART00506,EQUIP001,2024-01-12,Type A,85.47,Plastic,Green,15x15x15,243.66,B,p-0.955
PART00507,EQUIP001,2024-06-11,Type A,94.86,Plastic,Red,15x15x15,255.6,A,p-0.941
PART00508,EQUIP001,2024-04-18,Type A,11.51,Aluminum,Red,25x25x25,350.33,A,p-0.953
PART00509,EQUIP001,2024-01-04,Type A,10.07,Plastic,Green,10x10x10,56.42,D,p-0.95
PART00510,EQUIP001,2024-06-05,Type A,51.31,Copper,Black,10x10x10,51.34,A,p-0.953
PART00511,EQUIP001,2024-04-26,Type A,33.33,Aluminum,Black,15x15x15,129.91,A,p-0.956
PART00512,EQUIP001,2024-03-29,Type A,60.3,Copper,Black,15x15x15,135.92,C,p-0.947
PART00513,EQUIP001,2024-02-07,Type A,76.68,Copper,Red,15x15x15,169.55,A,p-0.944
PART00514,EQUIP001,2024-02-06,Type A,88.07,Aluminum,Blue,20x20x20,310.27,C,p-0.959
PART00515,EQUIP001,2024-05-19,Type A,69.27,Plastic,Blue,15x15x15,400.97,D,p-0.941
PART00516,EQUIP001,2024-05-03,Type A,89.93,Copper,Blue,25x25x25,250.88,C,p-0.959
PART00517,EQUIP001,2024-05-30,Type A,30.17,Copper,Blue,10x10x10,66.21,B,p-0.951
PART00518,EQUIP001,2024-01-09,Type A,96.99,Steel,Blue,10x10x10,354.66,B,p-0.949
PART00519,EQUIP001,2024-03-19,Type A,87.73,Steel,Green,10x10x10,337.04,D,p-0.957
PART00520,EQUIP001,2024-03-14,Type A,29.89,Copper,Red,15x15x15,231.4,D,p-0.943
PART00521,EQUIP001,2024-05-29,Type A,74.77,Plastic,Red,10x10x10,168.96,A,p-0.959
PART00522,EQUIP001,2024-05-19,Type A,40.38,Aluminum,Red,10x10x10,221.47,D,p-0.947
PART00523,EQUIP001,2024-04-18,Type A,60.7,Plastic,Black,20x20x20,94.46,A,p-0.957
